STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,EXPOSURE_LEVEL,Exposure levels (WHO Air Quality Guidelines),POLLUTANT,Pollutant,UNIT_MEASURE,Unit of measure,ISO,ISO,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,POL,Poland,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,POL,Poland,2014,,23.265324,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,POL,Poland,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,POL,Poland,2015,,22.247061,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,POL,Poland,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,POL,Poland,2016,,21.09329,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,POL,Poland,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,POL,Poland,2017,,22.104265,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,POL,Poland,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,POL,Poland,2018,,22.257832,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,POL,Poland,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,POL,Poland,2019,,18.638567,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,POL,Poland,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,POL,Poland,2020,,17.835238,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVK,Slovak Republic,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVK,Slovak Republic,1990,,25.0254,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVK,Slovak Republic,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVK,Slovak Republic,1995,,24.58239,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVK,Slovak Republic,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVK,Slovak Republic,2000,,21.223072,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVK,Slovak Republic,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVK,Slovak Republic,2001,,21.536894,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVK,Slovak Republic,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVK,Slovak Republic,2002,,24.403688,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVK,Slovak Republic,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVK,Slovak Republic,2003,,25.435001,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVK,Slovak Republic,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVK,Slovak Republic,2004,,22.084188,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVK,Slovak Republic,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVK,Slovak Republic,2005,,23.17889,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVK,Slovak Republic,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVK,Slovak Republic,2006,,24.540848,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVK,Slovak Republic,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVK,Slovak Republic,2007,,19.659687,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVK,Slovak Republic,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVK,Slovak Republic,2008,,19.383183,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVK,Slovak Republic,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVK,Slovak Republic,2009,,20.226278,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVK,Slovak Republic,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVK,Slovak Republic,2010,,21.297821,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVK,Slovak Republic,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVK,Slovak Republic,2011,,22.371117,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVK,Slovak Republic,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVK,Slovak Republic,2012,,20.184235,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVK,Slovak Republic,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVK,Slovak Republic,2013,,19.434631,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVK,Slovak Republic,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVK,Slovak Republic,2014,,19.120956,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVK,Slovak Republic,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVK,Slovak Republic,2015,,19.040979,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVK,Slovak Republic,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVK,Slovak Republic,2016,,17.739479,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVK,Slovak Republic,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVK,Slovak Republic,2017,,18.043015,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVK,Slovak Republic,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVK,Slovak Republic,2018,,18.528942,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVK,Slovak Republic,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVK,Slovak Republic,2019,,15.721584,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVK,Slovak Republic,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVK,Slovak Republic,2020,,15.266103,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVN,Slovenia,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVN,Slovenia,1990,,23.226135,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVN,Slovenia,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVN,Slovenia,1995,,22.486645,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVN,Slovenia,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVN,Slovenia,2000,,20.397202,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVN,Slovenia,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVN,Slovenia,2001,,19.762749,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVN,Slovenia,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVN,Slovenia,2002,,22.313456,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVN,Slovenia,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVN,Slovenia,2003,,23.498381,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVN,Slovenia,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVN,Slovenia,2004,,20.567587,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVN,Slovenia,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVN,Slovenia,2005,,21.650221,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVN,Slovenia,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVN,Slovenia,2006,,22.662519,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVN,Slovenia,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVN,Slovenia,2007,,17.622416,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVN,Slovenia,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVN,Slovenia,2008,,17.94326,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVN,Slovenia,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVN,Slovenia,2009,,18.567904,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVN,Slovenia,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVN,Slovenia,2010,,18.573135,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVN,Slovenia,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVN,Slovenia,2011,,20.280024,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVN,Slovenia,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVN,Slovenia,2012,,17.979061,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVN,Slovenia,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVN,Slovenia,2013,,17.823698,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVN,Slovenia,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVN,Slovenia,2014,,17.452522,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVN,Slovenia,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVN,Slovenia,2015,,17.373291,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVN,Slovenia,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVN,Slovenia,2016,,16.124207,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVN,Slovenia,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVN,Slovenia,2017,,16.179504,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVN,Slovenia,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVN,Slovenia,2018,,17.813538,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVN,Slovenia,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVN,Slovenia,2019,,13.648471,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,SVN,Slovenia,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,SVN,Slovenia,2020,,13.999681,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,ESP,Spain,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,ESP,Spain,1990,,15.452016,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,ESP,Spain,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,ESP,Spain,1995,,14.68156,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,ESP,Spain,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,ESP,Spain,2000,,16.095222,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,ESP,Spain,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,ESP,Spain,2001,,15.079294,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,ESP,Spain,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,ESP,Spain,2002,,15.221164,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,ESP,Spain,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,ESP,Spain,2003,,15.610454,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,ESP,Spain,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,ESP,Spain,2004,,14.49972,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,ESP,Spain,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,ESP,Spain,2005,,14.490972,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,ESP,Spain,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,ESP,Spain,2006,,15.129958,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,ESP,Spain,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,ESP,Spain,2007,,14.532068,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,ESP,Spain,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,ESP,Spain,2008,,13.00235,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,ESP,Spain,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,ESP,Spain,2009,,13.117813,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,ESP,Spain,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,ESP,Spain,2010,,12.453263,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,ESP,Spain,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,ESP,Spain,2011,,13.433578,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,ESP,Spain,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,ESP,Spain,2012,,12.077751,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,ESP,Spain,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,ESP,Spain,2013,,11.303292,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,ESP,Spain,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,ESP,Spain,2014,,10.639734,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,ESP,Spain,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,ESP,Spain,2015,,11.337084,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,ESP,Spain,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,ESP,Spain,2016,,10.407053,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,ESP,Spain,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,ESP,Spain,2017,,10.531701,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,ESP,Spain,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,ESP,Spain,2018,,10.282574,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,ESP,Spain,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,ESP,Spain,2019,,9.4665041,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,ESP,Spain,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,ESP,Spain,2020,,9.6881123,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,G20,G20,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,G20,G20,1990,,37.194042,,2,Two,,,0,Units
DATAFLOW,OECD.ENV.EPI:DSD_AIR_POL@DF_AIR_POLL(1.0),Exposure to air pollution,I,G20,G20,A,Annual,MEAN_POP,Mean population-weighted exposure,_Z,Not applicable,PM2_5,Fine particulate matter (PM2.5),MCG_M3,Microgrammes per cubic metre,G20,G20,1995,,37.089348,,2,Two,,,0,Units
