STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,POLLUTANT,Pollutant,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,OBS_STATUS_4,Observation status 4,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period,DECIMALS,Decimals,CONVERSION_TYPE,Conversion type
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FIN,Finland,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2001,,90.36361,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FIN,Finland,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2002,,91.17335,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FIN,Finland,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2003,,102.5079,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FIN,Finland,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2004,,84.62156,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FIN,Finland,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2005,,69.24419,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FIN,Finland,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2006,,84.07767,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FIN,Finland,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2007,,82.85028,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FIN,Finland,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2008,,67.73735,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FIN,Finland,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2009,,59.5969,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FIN,Finland,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2010,,67.14653,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FIN,Finland,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2011,,60.45467,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FIN,Finland,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2012,,51.06461,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FIN,Finland,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2013,,48.49363,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FIN,Finland,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2014,,43.46975,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FIN,Finland,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2015,,42.13921,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FIN,Finland,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2016,,39.91289,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FIN,Finland,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2017,,35.56709,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FIN,Finland,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2018,,32.85526,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FIN,Finland,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2019,,29.12107,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FIN,Finland,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2020,,23.28503,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,FIN,Finland,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2021,,23.86033,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,1990,,846.5402,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,1991,,817.4612,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,1992,,770.3279,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,1993,,744.8435,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,1994,,688.8334,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,1995,,638.3278,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,1996,,568.7935,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,1997,,494.9426,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,1998,,474.8879,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,1999,,445.585,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2000,,396.2262,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2001,,404.8185,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2002,,404.2346,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2003,,354.1848,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2004,,336.6843,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2005,,332.1548,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2006,,326.3698,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2007,,302.1771,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2008,,285.2276,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2009,,288.021,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2010,,287.8059,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2011,,281.1586,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2012,,288.3079,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2013,,293.8556,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2014,,284.4865,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2015,,252.5422,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2016,,247.7178,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2017,,238.9954,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2018,,234.7055,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2019,,233.1198,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2020,,312.0192,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2021,,304.8279,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,UKR,Ukraine,A,Annual,NH3,Ammonia,T_EM_MM,Total man-made emissions,T,Tonnes,2022,,296.2145,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1990,,53.07599,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1991,,46.28046,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1992,,39.48492,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1993,,32.6894,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1994,,25.89386,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1995,,19.09833,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1996,,18.41402,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1997,,17.72971,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1998,,17.0454,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1999,,16.36109,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2000,,17.86618,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2001,,18.86347,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2002,,19.65894,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2003,,20.3737,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2004,,21.56042,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2005,,22.34469,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2006,,23.46262,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2007,,24.85617,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2008,,25.67277,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2009,,26.59005,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2010,,27.49844,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2011,,31.99264,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2012,,38.38979,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2013,,43.41534,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2014,,50.00063,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2015,,54.69991,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,TJK,Tajikistan,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2016,,57.09484,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
