Reference area,REF_AREA,TIME_PERIOD,total emissions by tonnes
Slovenia,SVN,2021,94.98468
Slovenia,SVN,2022,78.58545
Mexico,MEX,1999,7493.909
Mexico,MEX,2005,41974.989
Mexico,MEX,2008,33036.104
Mexico,MEX,2016,8243
Mexico,MEX,2018,8359.346
United States,USA,1990,6858.432
United States,USA,1991,6640.704
United States,USA,1992,6530.026
United States,USA,1993,6485.573
United States,USA,1994,6842.102
United States,USA,1995,6285.989
United States,USA,1996,6100.325
United States,USA,1997,5675.849
United States,USA,1998,5679.64
United States,USA,1999,6541.609
United States,USA,2000,6611.687
United States,USA,2001,6346.438
United States,USA,2002,4030.707
United States,USA,2003,4183.017
United States,USA,2004,4363.565
United States,USA,2005,4501.682
United States,USA,2006,4295.682
United States,USA,2007,4193.28
United States,USA,2008,4190.313
United States,USA,2009,3962.947
United States,USA,2010,4042.516
United States,USA,2011,4059.612
United States,USA,2012,3831.331
United States,USA,2013,3760.249
United States,USA,2014,3731.559
United States,USA,2015,3517.561
United States,USA,2016,3657.385
United States,USA,2017,3936.025
United States,USA,2018,3940.162
United States,USA,2019,3747.516
United States,USA,2020,3761.808
United States,USA,2021,4337.554
United States,USA,2022,4333.91
Italy,ITA,1990,345.6111
Italy,ITA,1991,435.8527
Italy,ITA,1992,341.0155
Italy,ITA,1993,334.9373
Italy,ITA,1994,333.979
Italy,ITA,1995,342.1978
Italy,ITA,1996,325.2079
Italy,ITA,1997,314.0297
Italy,ITA,1998,319.9705
Italy,ITA,1999,314.3659
Italy,ITA,2000,297.4336
Italy,ITA,2001,289.8102
Italy,ITA,2002,325.1475
Italy,ITA,2003,272.9276
Italy,ITA,2004,265.0548
Italy,ITA,2005,280.2764
Italy,ITA,2006,269.9271
Italy,ITA,2007,326.7858
Italy,ITA,2008,310.3788
Italy,ITA,2009,288.9247
Italy,ITA,2010,300.6137
Italy,ITA,2011,261.5279
Italy,ITA,2012,244.5137
Italy,ITA,2013,238.2986
Italy,ITA,2014,215.3348
Italy,ITA,2015,230.8945
Italy,ITA,2016,216.3477
Italy,ITA,2017,226.3036
Italy,ITA,2018,228.72
Italy,ITA,2019,206.1102
Italy,ITA,2020,199.5371
Italy,ITA,2021,212.1921
Italy,ITA,2022,205.656
Slovenia,SVN,2000,18.15532
Slovenia,SVN,2001,20.42809
Slovenia,SVN,2002,18.21582
Slovenia,SVN,2003,18.81438
Slovenia,SVN,2004,18.35332
Slovenia,SVN,2005,20.72481
Slovenia,SVN,2006,19.11421
Slovenia,SVN,2007,20.81989
Slovenia,SVN,2008,20.23465
Slovenia,SVN,2009,16.75296
Slovenia,SVN,2010,18.21428
Slovenia,SVN,2011,17.72655
Slovenia,SVN,2012,16.7677
Slovenia,SVN,2013,16.44056
Slovenia,SVN,2014,13.68047
Slovenia,SVN,2015,14.53214
Slovenia,SVN,2016,15.42484
Slovenia,SVN,2017,14.80879
Slovenia,SVN,2018,13.34881
Slovenia,SVN,2019,13.28297
Slovenia,SVN,2020,13.36427
Slovenia,SVN,2021,15.46623
Slovenia,SVN,2022,13.8998
Italy,ITA,1990,2122.946
Italy,ITA,1991,2189.82
Italy,ITA,1992,2228.421
Italy,ITA,1993,2124.971
Italy,ITA,1994,2024.748
Italy,ITA,1995,1986.175
Italy,ITA,1996,1912.817
Italy,ITA,1997,1834.714
Italy,ITA,1998,1720.863
Italy,ITA,1999,1624.608
Italy,ITA,2000,1513.025
Italy,ITA,2001,1472.705
Italy,ITA,2002,1415.749
Italy,ITA,2003,1394.932
Italy,ITA,2004,1345.615
Italy,ITA,2005,1287.714
Italy,ITA,2006,1236.998
Italy,ITA,2007,1175.675
Italy,ITA,2008,1060.409
Italy,ITA,2009,966.3221
Italy,ITA,2010,947.9982
Italy,ITA,2011,910.666
Italy,ITA,2012,863.4675
Italy,ITA,2013,794.5519
Italy,ITA,2014,780.497
Italy,ITA,2015,740.6946
Italy,ITA,2016,725.5537
Italy,ITA,2017,676.4626
Italy,ITA,2018,677.5181
Italy,ITA,2019,661.0134
Italy,ITA,2020,594.1542
Italy,ITA,2021,605.8154
Italy,ITA,2022,615.7347
Colombia,COL,2010,1790.256
Colombia,COL,2011,1796.69
Colombia,COL,2012,1803.178
Colombia,COL,2013,1786.468
Colombia,COL,2014,1806.263
Colombia,COL,2015,1775.668
Colombia,COL,2016,1787.178
Colombia,COL,2017,1775.482
Colombia,COL,2018,1806.238
Chile,CHL,2005,2268.696
Chile,CHL,2006,2295.058
Chile,CHL,2007,2306.461
Chile,CHL,2008,2363.211
Chile,CHL,2009,2380.734
Chile,CHL,2010,2404.325
Chile,CHL,2011,2403.623
Chile,CHL,2012,2407.379
Chile,CHL,2013,2420.017
Chile,CHL,2014,1715.177
Chile,CHL,2015,1117.536
Chile,CHL,2016,1271.139
Chile,CHL,2017,1272.041
Chile,CHL,2018,1063.143
Chile,CHL,2019,1062.5
Chile,CHL,2020,1493.583
Chile,CHL,2021,1532.383
Bulgaria,BGR,1990,293.7631
Bulgaria,BGR,1991,202.1884
Bulgaria,BGR,1992,177.4703
Bulgaria,BGR,1993,187.2822
Bulgaria,BGR,1994,182.9043
Bulgaria,BGR,1995,188.4394
Bulgaria,BGR,1996,187.3998
Bulgaria,BGR,1997,173.142
Bulgaria,BGR,1998,167.0935
Bulgaria,BGR,1999,155.8649
Bulgaria,BGR,2000,159.8609
Bulgaria,BGR,2001,156.2605
Bulgaria,BGR,2002,168.5275
Bulgaria,BGR,2003,174.4946
Bulgaria,BGR,2004,173.904
Bulgaria,BGR,2005,177.5278
Bulgaria,BGR,2006,152.2537
Bulgaria,BGR,2007,155.6455
Bulgaria,BGR,2008,151.9748
Bulgaria,BGR,2009,136.1974
Bulgaria,BGR,2010,129.4699
Bulgaria,BGR,2011,148.5513
Bulgaria,BGR,2012,122.6414
Bulgaria,BGR,2013,104.5086
Bulgaria,BGR,2014,111.7083
Bulgaria,BGR,2015,109.8005
Bulgaria,BGR,2016,104.444
Bulgaria,BGR,2017,93.16922
Bulgaria,BGR,2018,89.89435
Bulgaria,BGR,2019,88.27692
Bulgaria,BGR,2020,81.50829
Bulgaria,BGR,2021,87.34085
Bulgaria,BGR,2022,94.90742
Estonia,EST,1990,243.7863
Estonia,EST,1991,232.6548
Estonia,EST,1992,142.4956
Estonia,EST,1993,137.3103
Estonia,EST,1994,164.9071
Estonia,EST,1995,206.4464
Estonia,EST,1996,241.8262
Estonia,EST,1997,242.477
Estonia,EST,1998,209.9291
Estonia,EST,1999,192.3221
Estonia,EST,2000,177.8171
Estonia,EST,2001,189.36
Estonia,EST,2002,172.2482
Estonia,EST,2003,173.3748
Estonia,EST,2004,157.2963
Estonia,EST,2005,142.3226
Estonia,EST,2006,133.8712
Estonia,EST,2007,146.9145
Estonia,EST,2008,146.3551
Estonia,EST,2009,149.1579
Estonia,EST,2010,149.7528
Estonia,EST,2011,129.1286
Estonia,EST,2012,136.6433
Estonia,EST,2013,128.0667
Estonia,EST,2014,121.5934
Estonia,EST,2015,113.7433
Estonia,EST,2016,118.4029
Estonia,EST,2017,129.1825
Estonia,EST,2018,125.1158
Estonia,EST,2019,122.5549
Estonia,EST,2020,119.1831
Estonia,EST,2021,108.7289
Estonia,EST,2022,106.2151
Switzerland,CHE,1990,36.53993
Switzerland,CHE,1991,37.04458
Switzerland,CHE,1992,35.26993
Switzerland,CHE,1993,33.63091
Switzerland,CHE,1994,31.42934
Switzerland,CHE,1995,30.62622
Switzerland,CHE,1996,30.48523
Switzerland,CHE,1997,27.90667
Switzerland,CHE,1998,27.01623
Switzerland,CHE,1999,25.87376
Switzerland,CHE,2000,24.42015
Switzerland,CHE,2001,23.88985
Switzerland,CHE,2002,22.58773
Switzerland,CHE,2003,22.4073
Switzerland,CHE,2004,21.85349
Switzerland,CHE,2005,21.70514
Switzerland,CHE,2006,21.14697
Switzerland,CHE,2007,20.22494
Switzerland,CHE,2008,20.22847
Switzerland,CHE,2009,19.44135
Switzerland,CHE,2010,19.29766
Switzerland,CHE,2011,17.76573
Switzerland,CHE,2012,17.58274
Switzerland,CHE,2013,17.4072
Switzerland,CHE,2014,16.12015
Switzerland,CHE,2015,15.87385
Switzerland,CHE,2016,15.84621
Switzerland,CHE,2017,15.65329
Switzerland,CHE,2018,15.27911
Switzerland,CHE,2019,15.05768
Switzerland,CHE,2020,14.33734
Switzerland,CHE,2021,14.72417
Switzerland,CHE,2022,14.24413
Malta,MLT,1990,0.8744172
Malta,MLT,1991,0.8426498
Malta,MLT,1992,0.8866959
Malta,MLT,1993,1.072179
Malta,MLT,1994,1.03023
Malta,MLT,1995,1.056159
Malta,MLT,1996,1.100263
Malta,MLT,1997,1.116861
Malta,MLT,1998,1.188101
Malta,MLT,1999,1.148004
Malta,MLT,2000,1.125492
Malta,MLT,2001,1.297878
Malta,MLT,2002,1.241203
Malta,MLT,2003,1.204177
Malta,MLT,2004,1.524384
Malta,MLT,2005,1.476601
Malta,MLT,2006,1.502899
Malta,MLT,2007,1.541304
Malta,MLT,2008,1.33598
Malta,MLT,2009,0.9882782
Malta,MLT,2010,1.108369
Malta,MLT,2011,1.148368
Malta,MLT,2012,1.150506
Malta,MLT,2013,1.08299
Malta,MLT,2014,1.25929
Malta,MLT,2015,1.087383
Malta,MLT,2016,1.319066
Malta,MLT,2017,1.194435
Malta,MLT,2018,1.345408
Malta,MLT,2019,1.466906
Malta,MLT,2020,1.648953
Malta,MLT,2021,1.357163
Malta,MLT,2022,1.831237
Spain,ESP,1990,
Spain,ESP,1991,
Spain,ESP,1992,
Spain,ESP,1993,
Spain,ESP,1994,
Spain,ESP,1995,
Spain,ESP,1996,
Spain,ESP,1997,
Spain,ESP,1998,
Spain,ESP,1999,
Spain,ESP,2000,307.1744
Spain,ESP,2001,298.1769
Spain,ESP,2002,296.6012
Spain,ESP,2003,315.4192
Spain,ESP,2004,301.911
Spain,ESP,2005,297.0924
Spain,ESP,2006,304.1017
Spain,ESP,2007,302.8492
Spain,ESP,2008,268.9785
Spain,ESP,2009,262.5285
Spain,ESP,2010,254.5279
Spain,ESP,2011,254.3988
Spain,ESP,2012,228.6939
Spain,ESP,2013,242.9452
Spain,ESP,2014,221.4229
Spain,ESP,2015,237.9835
Spain,ESP,2016,214.7919
Spain,ESP,2017,212.4755
Spain,ESP,2018,229.2962
Spain,ESP,2019,210.7172
Spain,ESP,2020,208.5898
Spain,ESP,2021,211.1871
Spain,ESP,2022,209.402
Italy,ITA,1990,6821.851
Italy,ITA,1991,7206.924
Italy,ITA,1992,7307.434
Italy,ITA,1993,7479.014
Italy,ITA,1994,7078.905
Italy,ITA,1995,7116.015
Italy,ITA,1996,6842.573
Italy,ITA,1997,6407.583
Italy,ITA,1998,5982.269
Italy,ITA,1999,5548.493
Italy,ITA,2000,4810.65
Italy,ITA,2001,4507.915
Italy,ITA,2002,3920.313
Italy,ITA,2003,3996.409
Italy,ITA,2004,3461.803
Italy,ITA,2005,3498.851
Italy,ITA,2006,3335.964
Italy,ITA,2007,3397.639
Italy,ITA,2008,3511.913
Italy,ITA,2009,3114.779
Italy,ITA,2010,3072.985
Italy,ITA,2011,2429.692
Italy,ITA,2012,2692.215
Italy,ITA,2013,2498.521
Italy,ITA,2014,2267.56
Italy,ITA,2015,2279.282
Italy,ITA,2016,2188.07
Italy,ITA,2017,2245.38
Italy,ITA,2018,2032.193
Italy,ITA,2019,2039.119
Italy,ITA,2020,1859.255
Italy,ITA,2021,2029.448
Italy,ITA,2022,1891.299
Iceland,ISL,1990,5.14135
Iceland,ISL,1991,4.883512
Iceland,ISL,1992,4.645376
Iceland,ISL,1993,4.672213
Iceland,ISL,1994,4.662075
Iceland,ISL,1995,4.524701
Iceland,ISL,1996,4.634331
Iceland,ISL,1997,4.561117
Iceland,ISL,1998,4.673517
Iceland,ISL,1999,4.658298
Iceland,ISL,2000,4.684824
Iceland,ISL,2001,4.632275
Iceland,ISL,2002,4.563067
Iceland,ISL,2003,4.524889
Iceland,ISL,2004,4.521854
Iceland,ISL,2005,4.454944
Iceland,ISL,2006,4.61512
Iceland,ISL,2007,4.708059
Iceland,ISL,2008,4.722196
Iceland,ISL,2009,4.713531
Iceland,ISL,2010,4.663228
Iceland,ISL,2011,4.70797
Iceland,ISL,2012,4.594882
Iceland,ISL,2013,4.462579
Iceland,ISL,2014,4.803902
Iceland,ISL,2015,4.744016
Iceland,ISL,2016,4.768864
Iceland,ISL,2017,4.763501
Iceland,ISL,2018,4.641459
Iceland,ISL,2019,4.50196
Iceland,ISL,2020,4.427516
Iceland,ISL,2021,4.397891
Iceland,ISL,2022,4.412441
Romania,ROU,1990,432.8031
Romania,ROU,1991,365.0677
Romania,ROU,1992,338.1221
Romania,ROU,1993,317.3599
Romania,ROU,1994,321.92
Romania,ROU,1995,331.5727
Romania,ROU,1996,363.1108
Romania,ROU,1997,361.3629
Romania,ROU,1998,335.7364
Romania,ROU,1999,305.3936
Romania,ROU,2000,322.5462
Romania,ROU,2001,312.0573
Romania,ROU,2002,314.1632
Romania,ROU,2003,335.2842
Romania,ROU,2004,350.4353
Romania,ROU,2005,350.2183
Romania,ROU,2006,332.7149
Romania,ROU,2007,311.3964
Romania,ROU,2008,325.8963
Romania,ROU,2009,300.0934
Romania,ROU,2010,287.2271
Romania,ROU,2011,272.2563
Romania,ROU,2012,266.0556
Romania,ROU,2013,259.8559
Romania,ROU,2014,260.116
Romania,ROU,2015,257.2692
Romania,ROU,2016,244.7697
Romania,ROU,2017,247.0111
Romania,ROU,2018,241.2278
Romania,ROU,2019,245.1143
Romania,ROU,2020,253.5943
Romania,ROU,2021,251.0936
Romania,ROU,2022,235.2989
Ireland,IRL,1990,28.4467
Ireland,IRL,1991,28.30641
Ireland,IRL,1992,24.95274
Ireland,IRL,1993,24.59981
Ireland,IRL,1994,22.68948
Ireland,IRL,1995,21.37352
Ireland,IRL,1996,21.89158
Ireland,IRL,1997,20.31234
Ireland,IRL,1998,21.68779
Ireland,IRL,1999,18.89829
Ireland,IRL,2000,19.29352
Ireland,IRL,2001,19.12431
Ireland,IRL,2002,18.39413
Ireland,IRL,2003,18.20909
Ireland,IRL,2004,18.40199
Ireland,IRL,2005,19.03803
Ireland,IRL,2006,18.55154
Ireland,IRL,2007,18.0386
Ireland,IRL,2008,17.65366
Ireland,IRL,2009,16.76272
Ireland,IRL,2010,15.88898
Ireland,IRL,2011,14.03706
Ireland,IRL,2012,13.9187
Ireland,IRL,2013,14.28708
Ireland,IRL,2014,13.74531
Ireland,IRL,2015,14.22411
Ireland,IRL,2016,14.17352
Ireland,IRL,2017,12.97142
Ireland,IRL,2018,13.34913
Ireland,IRL,2019,12.35842
Ireland,IRL,2020,12.38589
Ireland,IRL,2021,12.2408
Ireland,IRL,2022,10.76557
France,FRA,1990,2172.908
France,FRA,1991,2216.55
France,FRA,1992,2201.989
France,FRA,1993,2088.699
France,FRA,1994,2008.244
France,FRA,1995,1971.276
France,FRA,1996,1946.06
France,FRA,1997,1880.744
France,FRA,1998,1905.382
France,FRA,1999,1869.418
France,FRA,2000,1809.949
France,FRA,2001,1774.099
France,FRA,2002,1732.678
France,FRA,2003,1689.048
France,FRA,2004,1649.264
France,FRA,2005,1604.187
France,FRA,2006,1512.968
France,FRA,2007,1439.608
France,FRA,2008,1354.247
France,FRA,2009,1278.708
France,FRA,2010,1225.335
France,FRA,2011,1165.22
France,FRA,2012,1141.418
France,FRA,2013,1118.801
France,FRA,2014,1038.559
France,FRA,2015,1013.844
France,FRA,2016,963.114
France,FRA,2017,928.9469
France,FRA,2018,876.0208
France,FRA,2019,822.9597
France,FRA,2020,715.7377
France,FRA,2021,739.6625
France,FRA,2022,689.9625
Norway,NOR,1990,318.9803
Norway,NOR,1991,317.4744
Norway,NOR,1992,344.886
Norway,NOR,1993,363.6625
Norway,NOR,1994,378.5696
Norway,NOR,1995,392.5499
Norway,NOR,1996,395.6115
Norway,NOR,1997,392.9198
Norway,NOR,1998,387.6615
Norway,NOR,1999,397.9332
Norway,NOR,2000,408.7584
Norway,NOR,2001,418.4005
Norway,NOR,2002,373.9006
Norway,NOR,2003,326.3183
Norway,NOR,2004,290.0859
Norway,NOR,2005,242.9687
Norway,NOR,2006,212.4337
Norway,NOR,2007,206.0904
Norway,NOR,2008,171.251
Norway,NOR,2009,154.7028
Norway,NOR,2010,158.2593
Norway,NOR,2011,149.0436
Norway,NOR,2012,147.2239
Norway,NOR,2013,147.3056
Norway,NOR,2014,158.2681
Norway,NOR,2015,154.1874
Norway,NOR,2016,154.085
Norway,NOR,2017,153.4822
Norway,NOR,2018,151.7607
Norway,NOR,2019,135.1377
Norway,NOR,2020,147.8617
Norway,NOR,2021,152.2696
Norway,NOR,2022,143.1796
Hungary,HUN,1990,314.0081
Hungary,HUN,1991,286.3926
Hungary,HUN,1992,258.314
Hungary,HUN,1993,244.4688
Hungary,HUN,1994,231.7836
Hungary,HUN,1995,227.2728
Hungary,HUN,1996,218.574
Hungary,HUN,1997,208.6046
Hungary,HUN,1998,201.11
Hungary,HUN,1999,199.7215
Hungary,HUN,2000,202.1176
Hungary,HUN,2001,201.3353
Hungary,HUN,2002,187.7677
Hungary,HUN,2003,192.0992
Hungary,HUN,2004,187.2349
Hungary,HUN,2005,183.4196
Hungary,HUN,2006,169.9813
Hungary,HUN,2007,154.6956
Hungary,HUN,2008,145.9368
Hungary,HUN,2009,146.6667
Hungary,HUN,2010,142.3974
Hungary,HUN,2011,145.7776
Hungary,HUN,2012,146.1161
Hungary,HUN,2013,143.0822
Hungary,HUN,2014,132.7615
Hungary,HUN,2015,134.9308
Hungary,HUN,2016,134.2643
Hungary,HUN,2017,130.9386
Hungary,HUN,2018,124.7569
Hungary,HUN,2019,123.1999
Hungary,HUN,2020,122.0455
Hungary,HUN,2021,120.8453
Hungary,HUN,2022,118.0542
Germany,DEU,1990,13316.97
Germany,DEU,1991,11046.07
Germany,DEU,1992,9529.125
Germany,DEU,1993,8620.191
Germany,DEU,1994,7587.078
Germany,DEU,1995,7184.171
Germany,DEU,1996,6611.896
Germany,DEU,1997,6364.013
Germany,DEU,1998,5848.759
Germany,DEU,1999,5431.61
Germany,DEU,2000,5092.09
Germany,DEU,2001,4894.214
Germany,DEU,2002,4593.686
Germany,DEU,2003,4253.697
Germany,DEU,2004,3976.687
Germany,DEU,2005,3784.933
Germany,DEU,2006,3807.737
Germany,DEU,2007,3695.021
Germany,DEU,2008,3697.003
Germany,DEU,2009,3138.281
Germany,DEU,2010,3582.511
Germany,DEU,2011,3453.404
Germany,DEU,2012,3354.245
Germany,DEU,2013,3338.354
Germany,DEU,2014,3124.152
Germany,DEU,2015,3165.533
Germany,DEU,2016,3035.985
Germany,DEU,2017,3015.349
Germany,DEU,2018,2910.681
Germany,DEU,2019,2822.201
Germany,DEU,2020,2465.998
Germany,DEU,2021,2592.625
Germany,DEU,2022,2534.883
Denmark,DNK,1990,177.7766
Denmark,DNK,1991,238.425
Denmark,DNK,1992,183.835
Denmark,DNK,1993,148.9392
Denmark,DNK,1994,151.2265
Denmark,DNK,1995,144.8938
Denmark,DNK,1996,175.8206
Denmark,DNK,1997,103.9121
Denmark,DNK,1998,80.37257
Denmark,DNK,1999,59.39001
Denmark,DNK,2000,32.32738
Denmark,DNK,2001,29.70945
Denmark,DNK,2002,28.2891
Denmark,DNK,2003,35.10628
Denmark,DNK,2004,28.63681
Denmark,DNK,2005,26.20693
Denmark,DNK,2006,30.46221
Denmark,DNK,2007,28.11625
Denmark,DNK,2008,21.10961
Denmark,DNK,2009,15.2816
Denmark,DNK,2010,15.1056
Denmark,DNK,2011,13.88484
Denmark,DNK,2012,12.45359
Denmark,DNK,2013,12.51952
Denmark,DNK,2014,10.48099
Denmark,DNK,2015,9.194192
Denmark,DNK,2016,9.24662
Denmark,DNK,2017,9.74264
Denmark,DNK,2018,10.07032
Denmark,DNK,2019,8.844844
Denmark,DNK,2020,8.734545
Denmark,DNK,2021,7.906901
Denmark,DNK,2022,8.048356
North Macedonia,MKD,1990,48.18051
North Macedonia,MKD,1991,42.16052
North Macedonia,MKD,1992,44.04409
North Macedonia,MKD,1993,46.95491
North Macedonia,MKD,1994,40.74295
North Macedonia,MKD,1995,45.04522
North Macedonia,MKD,1996,43.4845
North Macedonia,MKD,1997,44.7948
North Macedonia,MKD,1998,44.71759
North Macedonia,MKD,1999,45.55981
North Macedonia,MKD,2000,47.25941
North Macedonia,MKD,2001,40.88379
North Macedonia,MKD,2002,37.92512
North Macedonia,MKD,2003,37.88534
North Macedonia,MKD,2004,38.21784
North Macedonia,MKD,2005,27.18145
North Macedonia,MKD,2006,28.44577
North Macedonia,MKD,2007,29.22962
North Macedonia,MKD,2008,29.06268
North Macedonia,MKD,2009,27.16039
North Macedonia,MKD,2010,28.46438
North Macedonia,MKD,2011,29.11283
North Macedonia,MKD,2012,29.25995
North Macedonia,MKD,2013,28.85138
North Macedonia,MKD,2014,28.63237
North Macedonia,MKD,2015,27.3049
North Macedonia,MKD,2016,27.79667
North Macedonia,MKD,2017,28.35521
North Macedonia,MKD,2018,27.68341
North Macedonia,MKD,2019,27.37491
North Macedonia,MKD,2020,26.14189
North Macedonia,MKD,2021,25.80443
North Macedonia,MKD,2022,26.07261
Kazakhstan,KAZ,1990,14.81784
Kazakhstan,KAZ,1991,13.62392
Kazakhstan,KAZ,1992,21.07658
Kazakhstan,KAZ,1993,18.57602
Kazakhstan,KAZ,1994,15.53271
Kazakhstan,KAZ,1995,14.4939
Kazakhstan,KAZ,1996,12.4145
Kazakhstan,KAZ,1997,11.25347
Kazakhstan,KAZ,1998,9.64037
Kazakhstan,KAZ,1999,9.06133
Kazakhstan,KAZ,2000,64.88792
Kazakhstan,KAZ,2001,65.55531
Kazakhstan,KAZ,2002,71.10266
Kazakhstan,KAZ,2003,143.2134
Kazakhstan,KAZ,2004,74.25886
Kazakhstan,KAZ,2005,154.0895
Kazakhstan,KAZ,2006,141.567
Kazakhstan,KAZ,2007,77.31239
Kazakhstan,KAZ,2008,71.66373
Kazakhstan,KAZ,2009,60.38971
Kazakhstan,KAZ,2010,94.58868
Kazakhstan,KAZ,2011,119.2059
Kazakhstan,KAZ,2012,112.9427
Kazakhstan,KAZ,2013,101.0183
Kazakhstan,KAZ,2014,107.951
Kazakhstan,KAZ,2015,195.3541
Kazakhstan,KAZ,2016,267.8297
Kazakhstan,KAZ,2017,223.9414
Kazakhstan,KAZ,2018,151.9676
Kazakhstan,KAZ,2019,296.4696
Kazakhstan,KAZ,2020,244.8081
Kazakhstan,KAZ,2021,143.5681
Kazakhstan,KAZ,2022,136.2265
Ireland,IRL,1990,157.1653
Ireland,IRL,1991,157.5901
Ireland,IRL,1992,152.789
Ireland,IRL,1993,149.9807
Ireland,IRL,1994,146.4899
Ireland,IRL,1995,144.4355
Ireland,IRL,1996,144.8856
Ireland,IRL,1997,141.2599
Ireland,IRL,1998,143.3626
Ireland,IRL,1999,133.8383
Ireland,IRL,2000,126.6704
Ireland,IRL,2001,126.2339
Ireland,IRL,2002,125.8228
Ireland,IRL,2003,123.9572
Ireland,IRL,2004,123.1928
Ireland,IRL,2005,122.703
Ireland,IRL,2006,120.7971
Ireland,IRL,2007,120.1433
Ireland,IRL,2008,118.2194
Ireland,IRL,2009,123.3826
Ireland,IRL,2010,113.6417
Ireland,IRL,2011,109.9792
Ireland,IRL,2012,110.7523
Ireland,IRL,2013,112.5596
Ireland,IRL,2014,109.3644
Ireland,IRL,2015,110.7013
Ireland,IRL,2016,112.1677
Ireland,IRL,2017,115.2246
Ireland,IRL,2018,114.9409
Ireland,IRL,2019,114.3257
Ireland,IRL,2020,111.2967
Ireland,IRL,2021,112.1199
Ireland,IRL,2022,110.969
Korea,KOR,1999,63.251
Korea,KOR,2000,61.719
Korea,KOR,2001,67.368
Korea,KOR,2002,65.1
Korea,KOR,2003,66.357
Korea,KOR,2004,62.491
Korea,KOR,2005,67.316
Korea,KOR,2006,64.795
Korea,KOR,2007,97.849
Korea,KOR,2008,110.477
Korea,KOR,2009,103.393
Korea,KOR,2010,116.52
Korea,KOR,2011,130.79
Korea,KOR,2012,119.709
Korea,KOR,2013,121.253
Korea,KOR,2014,97.646
Korea,KOR,2015,146.349
Korea,KOR,2016,91.395
Korea,KOR,2017,87.764
Korea,KOR,2018,89.295
Korea,KOR,2019,81.796
Korea,KOR,2020,78.698
Korea,KOR,2021,78.006
Canada,CAN,1990,395.2742
Canada,CAN,1991,392.1643
Canada,CAN,1992,404.7246
Canada,CAN,1993,408.7717
Canada,CAN,1994,423.5423
Canada,CAN,1995,449.8058
Canada,CAN,1996,466.2037
Canada,CAN,1997,471.293
Canada,CAN,1998,471.902
Canada,CAN,1999,466.6593
Canada,CAN,2000,475.7408
Canada,CAN,2001,475.4899
Canada,CAN,2002,483.8555
Canada,CAN,2003,479.8934
Canada,CAN,2004,493.9216
Canada,CAN,2005,489.8557
Canada,CAN,2006,478.8611
Canada,CAN,2007,483.7909
Canada,CAN,2008,475.7632
Canada,CAN,2009,459.9485
Canada,CAN,2010,451.5544
Canada,CAN,2011,448.5311
Canada,CAN,2012,464.2856
Canada,CAN,2013,477.8045
Canada,CAN,2014,468.6
Canada,CAN,2015,470.5753
Canada,CAN,2016,471.2005
Canada,CAN,2017,461.0588
Canada,CAN,2018,478.3829
Canada,CAN,2019,479.3012
Canada,CAN,2020,492.4742
Canada,CAN,2021,499.0417
Canada,CAN,2022,482.4161
Czechia,CZE,1990,152.8004
Czechia,CZE,1991,140.5372
Czechia,CZE,1992,124.7684
Czechia,CZE,1993,110.7574
Czechia,CZE,1994,100.812
Czechia,CZE,1995,96.78157
Czechia,CZE,1996,99.23363
Czechia,CZE,1997,96.99597
Czechia,CZE,1998,93.52792
Czechia,CZE,1999,91.58314
Czechia,CZE,2000,88.67124
Czechia,CZE,2001,88.37877
Czechia,CZE,2002,88.2177
Czechia,CZE,2003,85.50695
Czechia,CZE,2004,82.89904
Czechia,CZE,2005,83.00969
Czechia,CZE,2006,81.0731
Czechia,CZE,2007,81.03745
Czechia,CZE,2008,79.55902
Czechia,CZE,2009,75.02332
Czechia,CZE,2010,73.41061
Czechia,CZE,2011,75.72431
Czechia,CZE,2012,76.50214
Czechia,CZE,2013,79.49229
Czechia,CZE,2014,83.32243
Czechia,CZE,2015,90.11185
Czechia,CZE,2016,93.02102
Czechia,CZE,2017,89.58305
Czechia,CZE,2018,85.32784
Czechia,CZE,2019,82.1789
Czechia,CZE,2020,80.01936
Czechia,CZE,2021,79.65287
Czechia,CZE,2022,77.94797
Serbia,SRB,1990,126.0121
Serbia,SRB,1991,123.2573
Serbia,SRB,1992,110.6672
Serbia,SRB,1993,111.5117
Serbia,SRB,1994,103.6692
Serbia,SRB,1995,114.6981
Serbia,SRB,1996,120.8454
Serbia,SRB,1997,119.5227
Serbia,SRB,1998,114.5608
Serbia,SRB,1999,111.4782
Serbia,SRB,2000,106.8559
Serbia,SRB,2001,101.7273
Serbia,SRB,2002,106.2535
Serbia,SRB,2003,103.3218
Serbia,SRB,2004,109.8441
Serbia,SRB,2005,106.7911
Serbia,SRB,2006,104.677
Serbia,SRB,2007,106.4346
Serbia,SRB,2008,96.18087
Serbia,SRB,2009,100.8798
Serbia,SRB,2010,91.52396
Serbia,SRB,2011,92.20436
Serbia,SRB,2012,95.52375
Serbia,SRB,2013,92.22044
Serbia,SRB,2014,86.50729
Serbia,SRB,2015,85.95975
Serbia,SRB,2016,84.90105
Serbia,SRB,2017,84.69234
Serbia,SRB,2018,79.40733
Serbia,SRB,2019,73.91447
Serbia,SRB,2020,79.63172
Serbia,SRB,2021,72.23308
Serbia,SRB,2022,71.01732
Sweden,SWE,1990,79.73059
Sweden,SWE,1991,79.47025
Sweden,SWE,1992,77.8912
Sweden,SWE,1993,77.84379
